Gnucap 2009.12.07 RCS 26.136
The Gnu Circuit Analysis Package
Never trust any version less than 1.0
Copyright 1982-2009, Albert Davis
Gnucap comes with ABSOLUTELY NO WARRANTY
This is free software, and you are welcome
to redistribute it under the terms of 
the GNU General Public License, version 3 or later.
See the file "COPYING" for details.
******************************************************************************** 
#Freq       VDB(R3)    VDB(2)     VP(R3)     VP(2)     
 29.763E+3 -11.928    -11.381E-6  1.3147     6.4035E-6 
 29.769E+3 -11.926    -11.381E-6  1.3147     6.4021E-6 
 29.776E+3 -11.925    -11.381E-6  1.3146     6.4008E-6 
 29.783E+3 -11.923    -11.38E-6   1.3146     6.3995E-6 
 29.79E+3  -11.921    -11.38E-6   1.3145     6.3982E-6 
 29.797E+3 -11.919    -11.38E-6   1.3145     6.3968E-6 
 29.804E+3 -11.917    -11.379E-6  1.3144     6.3955E-6 
 29.811E+3 -11.915    -11.379E-6  1.3143     6.3942E-6 
 29.817E+3 -11.913    -11.379E-6  1.3143     6.3929E-6 
 29.824E+3 -11.912    -11.378E-6  1.3142     6.3915E-6 
 29.831E+3 -11.91     -11.378E-6  1.3142     6.3902E-6 
 29.838E+3 -11.908    -11.378E-6  1.3141     6.3889E-6 
 29.845E+3 -11.906    -11.377E-6  1.3141     6.3876E-6 
 29.852E+3 -11.904    -11.377E-6  1.314      6.3863E-6 
 29.859E+3 -11.902    -11.377E-6  1.314      6.3849E-6 
 29.866E+3 -11.9      -11.376E-6  1.3139     6.3836E-6 
 29.872E+3 -11.898    -11.376E-6  1.3138     6.3823E-6 
 29.879E+3 -11.897    -11.376E-6  1.3138     6.381E-6  
 29.886E+3 -11.895    -11.375E-6  1.3137     6.3796E-6 
 29.893E+3 -11.893    -11.375E-6  1.3137     6.3783E-6 
 29.9E+3   -11.891    -11.375E-6  1.3136     6.377E-6  
 29.907E+3 -11.889    -11.374E-6  1.3136     6.3757E-6 
 29.914E+3 -11.887    -11.374E-6  1.3135     6.3744E-6 
 29.921E+3 -11.885    -11.374E-6  1.3134     6.373E-6  
 29.927E+3 -11.883    -11.373E-6  1.3134     6.3717E-6 
 29.934E+3 -11.882    -11.373E-6  1.3133     6.3704E-6 
 29.941E+3 -11.88     -11.373E-6  1.3133     6.3691E-6 
 29.948E+3 -11.878    -11.372E-6  1.3132     6.3678E-6 
 29.955E+3 -11.876    -11.372E-6  1.3132     6.3665E-6 
 29.962E+3 -11.874    -11.372E-6  1.3131     6.3651E-6 
 29.969E+3 -11.872    -11.371E-6  1.313      6.3638E-6 
 29.976E+3 -11.87     -11.371E-6  1.313      6.3625E-6 
 29.983E+3 -11.869    -11.371E-6  1.3129     6.3612E-6 
 29.99E+3  -11.867    -11.37E-6   1.3129     6.3599E-6 
 29.996E+3 -11.865    -11.37E-6   1.3128     6.3586E-6 
 30.003E+3 -11.863    -11.37E-6   1.3128     6.3572E-6 
 30.01E+3  -11.861    -11.369E-6  1.3127     6.3559E-6 
 30.017E+3 -11.859    -11.369E-6  1.3126     6.3546E-6 
 30.024E+3 -11.857    -11.369E-6  1.3126     6.3533E-6 
 30.031E+3 -11.855    -11.368E-6  1.3125     6.352E-6  
 30.038E+3 -11.854    -11.368E-6  1.3125     6.3507E-6 
 30.045E+3 -11.852    -11.368E-6  1.3124     6.3494E-6 
 30.052E+3 -11.85     -11.367E-6  1.3124     6.348E-6  
 30.059E+3 -11.848    -11.367E-6  1.3123     6.3467E-6 
 30.066E+3 -11.846    -11.367E-6  1.3123     6.3454E-6 
 30.073E+3 -11.844    -11.366E-6  1.3122     6.3441E-6 
 30.079E+3 -11.842    -11.366E-6  1.3121     6.3428E-6 
 30.086E+3 -11.84     -11.365E-6  1.3121     6.3415E-6 
 30.093E+3 -11.839    -11.365E-6  1.312      6.3402E-6 
 30.1E+3   -11.837    -11.365E-6  1.312      6.3389E-6 
 30.107E+3 -11.835    -11.364E-6  1.3119     6.3376E-6 
 30.114E+3 -11.833    -11.364E-6  1.3119     6.3362E-6 
 30.121E+3 -11.831    -11.364E-6  1.3118     6.3349E-6 
 30.128E+3 -11.829    -11.363E-6  1.3117     6.3336E-6 
 30.135E+3 -11.827    -11.363E-6  1.3117     6.3323E-6 
 30.142E+3 -11.826    -11.363E-6  1.3116     6.331E-6  
 30.149E+3 -11.824    -11.362E-6  1.3116     6.3297E-6 
 30.156E+3 -11.822    -11.362E-6  1.3115     6.3284E-6 
 30.163E+3 -11.82     -11.362E-6  1.3115     6.3271E-6 
 30.17E+3  -11.818    -11.361E-6  1.3114     6.3258E-6 
 30.177E+3 -11.816    -11.361E-6  1.3113     6.3245E-6 
 30.184E+3 -11.814    -11.361E-6  1.3113     6.3232E-6 
 30.19E+3  -11.812    -11.36E-6   1.3112     6.3219E-6 
 30.197E+3 -11.811    -11.36E-6   1.3112     6.3205E-6 
 30.204E+3 -11.809    -11.36E-6   1.3111     6.3192E-6 
 30.211E+3 -11.807    -11.359E-6  1.3111     6.3179E-6 
 30.218E+3 -11.805    -11.359E-6  1.311      6.3166E-6 
 30.225E+3 -11.803    -11.359E-6  1.3109     6.3153E-6 
 30.232E+3 -11.801    -11.358E-6  1.3109     6.314E-6  
 30.239E+3 -11.799    -11.358E-6  1.3108     6.3127E-6 
 30.246E+3 -11.797    -11.358E-6  1.3108     6.3114E-6 
 30.253E+3 -11.796    -11.357E-6  1.3107     6.3101E-6 
 30.26E+3  -11.794    -11.357E-6  1.3107     6.3088E-6 
 30.267E+3 -11.792    -11.357E-6  1.3106     6.3075E-6 
 30.274E+3 -11.79     -11.356E-6  1.3105     6.3062E-6 
 30.281E+3 -11.788    -11.356E-6  1.3105     6.3049E-6 
 30.288E+3 -11.786    -11.355E-6  1.3104     6.3036E-6 
 30.295E+3 -11.784    -11.355E-6  1.3104     6.3023E-6 
 30.302E+3 -11.783    -11.355E-6  1.3103     6.301E-6  
 30.309E+3 -11.781    -11.354E-6  1.3103     6.2997E-6 
 30.316E+3 -11.779    -11.354E-6  1.3102     6.2984E-6 
 30.323E+3 -11.777    -11.354E-6  1.3101     6.2971E-6 
 30.33E+3  -11.775    -11.353E-6  1.3101     6.2958E-6 
 30.337E+3 -11.773    -11.353E-6  1.31       6.2945E-6 
 30.344E+3 -11.771    -11.353E-6  1.31       6.2932E-6 
 30.351E+3 -11.769    -11.352E-6  1.3099     6.2919E-6 
 30.358E+3 -11.768    -11.352E-6  1.3099     6.2906E-6 
 30.365E+3 -11.766    -11.352E-6  1.3098     6.2893E-6 
 30.372E+3 -11.764    -11.351E-6  1.3097     6.288E-6  
 30.379E+3 -11.762    -11.351E-6  1.3097     6.2867E-6 
 30.386E+3 -11.76     -11.351E-6  1.3096     6.2854E-6 
 30.393E+3 -11.758    -11.35E-6   1.3096     6.2841E-6 
 30.4E+3   -11.756    -11.35E-6   1.3095     6.2828E-6 
 30.407E+3 -11.755    -11.35E-6   1.3094     6.2815E-6 
 30.414E+3 -11.753    -11.349E-6  1.3094     6.2802E-6 
 30.421E+3 -11.751    -11.349E-6  1.3093     6.2789E-6 
 30.428E+3 -11.749    -11.349E-6  1.3093     6.2776E-6 
 30.435E+3 -11.747    -11.348E-6  1.3092     6.2763E-6 
 30.442E+3 -11.745    -11.348E-6  1.3092     6.275E-6  
 30.449E+3 -11.743    -11.347E-6  1.3091     6.2737E-6 
 30.456E+3 -11.741    -11.347E-6  1.309      6.2725E-6 
 30.463E+3 -11.74     -11.347E-6  1.309      6.2712E-6 
 30.47E+3  -11.738    -11.346E-6  1.3089     6.2699E-6 
 30.477E+3 -11.736    -11.346E-6  1.3089     6.2686E-6 
 30.484E+3 -11.734    -11.346E-6  1.3088     6.2673E-6 
 30.491E+3 -11.732    -11.345E-6  1.3088     6.266E-6  
 30.498E+3 -11.73     -11.345E-6  1.3087     6.2647E-6 
 30.505E+3 -11.728    -11.345E-6  1.3086     6.2634E-6 
 30.512E+3 -11.727    -11.344E-6  1.3086     6.2621E-6 
 30.519E+3 -11.725    -11.344E-6  1.3085     6.2608E-6 
 30.526E+3 -11.723    -11.344E-6  1.3085     6.2595E-6 
 30.533E+3 -11.721    -11.343E-6  1.3084     6.2582E-6 
 30.54E+3  -11.719    -11.343E-6  1.3084     6.2569E-6 
 30.547E+3 -11.717    -11.343E-6  1.3083     6.2557E-6 
 30.554E+3 -11.715    -11.342E-6  1.3082     6.2544E-6 
 30.561E+3 -11.713    -11.342E-6  1.3082     6.2531E-6 
 30.568E+3 -11.712    -11.342E-6  1.3081     6.2518E-6 
 30.575E+3 -11.71     -11.341E-6  1.3081     6.2505E-6 
 30.582E+3 -11.708    -11.341E-6  1.308      6.2492E-6 
 30.589E+3 -11.706    -11.34E-6   1.308      6.2479E-6 
 30.596E+3 -11.704    -11.34E-6   1.3079     6.2466E-6 
 30.603E+3 -11.702    -11.34E-6   1.3078     6.2454E-6 
 30.61E+3  -11.7      -11.339E-6  1.3078     6.2441E-6 
 30.618E+3 -11.699    -11.339E-6  1.3077     6.2428E-6 
 30.625E+3 -11.697    -11.339E-6  1.3077     6.2415E-6 
 30.632E+3 -11.695    -11.338E-6  1.3076     6.2402E-6 
 30.639E+3 -11.693    -11.338E-6  1.3075     6.2389E-6 
 30.646E+3 -11.691    -11.338E-6  1.3075     6.2376E-6 
 30.653E+3 -11.689    -11.337E-6  1.3074     6.2363E-6 
 30.66E+3  -11.687    -11.337E-6  1.3074     6.2351E-6 
 30.667E+3 -11.686    -11.337E-6  1.3073     6.2338E-6 
 30.674E+3 -11.684    -11.336E-6  1.3073     6.2325E-6 
 30.681E+3 -11.682    -11.336E-6  1.3072     6.2312E-6 
 30.688E+3 -11.68     -11.336E-6  1.3071     6.2299E-6 
 30.695E+3 -11.678    -11.335E-6  1.3071     6.2286E-6 
 30.702E+3 -11.676    -11.335E-6  1.307      6.2274E-6 
 30.709E+3 -11.674    -11.334E-6  1.307      6.2261E-6 
 30.716E+3 -11.672    -11.334E-6  1.3069     6.2248E-6 
 30.723E+3 -11.671    -11.334E-6  1.3069     6.2235E-6 
 30.731E+3 -11.669    -11.333E-6  1.3068     6.2222E-6 
 30.738E+3 -11.667    -11.333E-6  1.3067     6.221E-6  
 30.745E+3 -11.665    -11.333E-6  1.3067     6.2197E-6 
 30.752E+3 -11.663    -11.332E-6  1.3066     6.2184E-6 
 30.759E+3 -11.661    -11.332E-6  1.3066     6.2171E-6 
 30.766E+3 -11.659    -11.332E-6  1.3065     6.2158E-6 
 30.773E+3 -11.658    -11.331E-6  1.3064     6.2146E-6 
 30.78E+3  -11.656    -11.331E-6  1.3064     6.2133E-6 
 30.787E+3 -11.654    -11.331E-6  1.3063     6.212E-6  
 30.794E+3 -11.652    -11.33E-6   1.3063     6.2107E-6 
 30.801E+3 -11.65     -11.33E-6   1.3062     6.2094E-6 
 30.808E+3 -11.648    -11.329E-6  1.3062     6.2082E-6 
 30.816E+3 -11.646    -11.329E-6  1.3061     6.2069E-6 
 30.823E+3 -11.645    -11.329E-6  1.306      6.2056E-6 
 30.83E+3  -11.643    -11.328E-6  1.306      6.2043E-6 
 30.837E+3 -11.641    -11.328E-6  1.3059     6.203E-6  
 30.844E+3 -11.639    -11.328E-6  1.3059     6.2018E-6 
 30.851E+3 -11.637    -11.327E-6  1.3058     6.2005E-6 
 30.858E+3 -11.635    -11.327E-6  1.3057     6.1992E-6 
 30.865E+3 -11.633    -11.327E-6  1.3057     6.1979E-6 
 30.872E+3 -11.631    -11.326E-6  1.3056     6.1967E-6 
 30.879E+3 -11.63     -11.326E-6  1.3056     6.1954E-6 
 30.887E+3 -11.628    -11.326E-6  1.3055     6.1941E-6 
 30.894E+3 -11.626    -11.325E-6  1.3055     6.1928E-6 
 30.901E+3 -11.624    -11.325E-6  1.3054     6.1916E-6 
 30.908E+3 -11.622    -11.324E-6  1.3053     6.1903E-6 
 30.915E+3 -11.62     -11.324E-6  1.3053     6.189E-6  
 30.922E+3 -11.618    -11.324E-6  1.3052     6.1878E-6 
 30.929E+3 -11.617    -11.323E-6  1.3052     6.1865E-6 
 30.936E+3 -11.615    -11.323E-6  1.3051     6.1852E-6 
 30.944E+3 -11.613    -11.323E-6  1.305      6.1839E-6 
 30.951E+3 -11.611    -11.322E-6  1.305      6.1827E-6 
 30.958E+3 -11.609    -11.322E-6  1.3049     6.1814E-6 
 30.965E+3 -11.607    -11.322E-6  1.3049     6.1801E-6 
 30.972E+3 -11.605    -11.321E-6  1.3048     6.1789E-6 
 30.979E+3 -11.604    -11.321E-6  1.3048     6.1776E-6 
 30.986E+3 -11.602    -11.32E-6   1.3047     6.1763E-6 
 30.993E+3 -11.6      -11.32E-6   1.3046     6.175E-6  
 31.001E+3 -11.598    -11.32E-6   1.3046     6.1738E-6 
 31.008E+3 -11.596    -11.319E-6  1.3045     6.1725E-6 
 31.015E+3 -11.594    -11.319E-6  1.3045     6.1712E-6 
 31.022E+3 -11.592    -11.319E-6  1.3044     6.17E-6   
 31.029E+3 -11.591    -11.318E-6  1.3043     6.1687E-6 
 31.036E+3 -11.589    -11.318E-6  1.3043     6.1674E-6 
 31.043E+3 -11.587    -11.318E-6  1.3042     6.1662E-6 
 31.051E+3 -11.585    -11.317E-6  1.3042     6.1649E-6 
 31.058E+3 -11.583    -11.317E-6  1.3041     6.1636E-6 
 31.065E+3 -11.581    -11.317E-6  1.3041     6.1624E-6 
 31.072E+3 -11.579    -11.316E-6  1.304      6.1611E-6 
 31.079E+3 -11.577    -11.316E-6  1.3039     6.1598E-6 
 31.086E+3 -11.576    -11.315E-6  1.3039     6.1586E-6 
 31.094E+3 -11.574    -11.315E-6  1.3038     6.1573E-6 
 31.101E+3 -11.572    -11.315E-6  1.3038     6.156E-6  
 31.108E+3 -11.57     -11.314E-6  1.3037     6.1548E-6 
 31.115E+3 -11.568    -11.314E-6  1.3036     6.1535E-6 
 31.122E+3 -11.566    -11.314E-6  1.3036     6.1522E-6 
 31.129E+3 -11.564    -11.313E-6  1.3035     6.151E-6  
 31.137E+3 -11.563    -11.313E-6  1.3035     6.1497E-6 
 31.144E+3 -11.561    -11.313E-6  1.3034     6.1485E-6 
 31.151E+3 -11.559    -11.312E-6  1.3034     6.1472E-6 
 31.158E+3 -11.557    -11.312E-6  1.3033     6.1459E-6 
 31.165E+3 -11.555    -11.311E-6  1.3032     6.1447E-6 
 31.172E+3 -11.553    -11.311E-6  1.3032     6.1434E-6 
 31.18E+3  -11.551    -11.311E-6  1.3031     6.1421E-6 
 31.187E+3 -11.55     -11.31E-6   1.3031     6.1409E-6 
 31.194E+3 -11.548    -11.31E-6   1.303      6.1396E-6 
 31.201E+3 -11.546    -11.31E-6   1.3029     6.1384E-6 
 31.208E+3 -11.544    -11.309E-6  1.3029     6.1371E-6 
 31.215E+3 -11.542    -11.309E-6  1.3028     6.1358E-6 
 31.223E+3 -11.54     -11.309E-6  1.3028     6.1346E-6 
 31.23E+3  -11.538    -11.308E-6  1.3027     6.1333E-6 
 31.237E+3 -11.537    -11.308E-6  1.3026     6.1321E-6 
 31.244E+3 -11.535    -11.307E-6  1.3026     6.1308E-6 
 31.251E+3 -11.533    -11.307E-6  1.3025     6.1295E-6 
 31.259E+3 -11.531    -11.307E-6  1.3025     6.1283E-6 
 31.266E+3 -11.529    -11.306E-6  1.3024     6.127E-6  
 31.273E+3 -11.527    -11.306E-6  1.3024     6.1258E-6 
 31.28E+3  -11.525    -11.306E-6  1.3023     6.1245E-6 
 31.287E+3 -11.524    -11.305E-6  1.3022     6.1233E-6 
 31.295E+3 -11.522    -11.305E-6  1.3022     6.122E-6  
 31.302E+3 -11.52     -11.304E-6  1.3021     6.1207E-6 
 31.309E+3 -11.518    -11.304E-6  1.3021     6.1195E-6 
 31.316E+3 -11.516    -11.304E-6  1.302      6.1182E-6 
 31.323E+3 -11.514    -11.303E-6  1.3019     6.117E-6  
 31.331E+3 -11.512    -11.303E-6  1.3019     6.1157E-6 
 31.338E+3 -11.511    -11.303E-6  1.3018     6.1145E-6 
 31.345E+3 -11.509    -11.302E-6  1.3018     6.1132E-6 
 31.352E+3 -11.507    -11.302E-6  1.3017     6.112E-6  
 31.36E+3  -11.505    -11.302E-6  1.3016     6.1107E-6 
 31.367E+3 -11.503    -11.301E-6  1.3016     6.1095E-6 
 31.374E+3 -11.501    -11.301E-6  1.3015     6.1082E-6 
 31.381E+3 -11.499    -11.3E-6    1.3015     6.1069E-6 
 31.388E+3 -11.498    -11.3E-6    1.3014     6.1057E-6 
 31.396E+3 -11.496    -11.3E-6    1.3013     6.1044E-6 
 31.403E+3 -11.494    -11.299E-6  1.3013     6.1032E-6 
 31.41E+3  -11.492    -11.299E-6  1.3012     6.1019E-6 
 31.417E+3 -11.49     -11.299E-6  1.3012     6.1007E-6 
 31.425E+3 -11.488    -11.298E-6  1.3011     6.0994E-6 
 31.432E+3 -11.486    -11.298E-6  1.3011     6.0982E-6 
 31.439E+3 -11.485    -11.297E-6  1.301      6.0969E-6 
 31.446E+3 -11.483    -11.297E-6  1.3009     6.0957E-6 
 31.454E+3 -11.481    -11.297E-6  1.3009     6.0944E-6 
 31.461E+3 -11.479    -11.296E-6  1.3008     6.0932E-6 
 31.468E+3 -11.477    -11.296E-6  1.3008     6.0919E-6 
 31.475E+3 -11.475    -11.296E-6  1.3007     6.0907E-6 
 31.483E+3 -11.473    -11.295E-6  1.3006     6.0894E-6 
 31.49E+3  -11.472    -11.295E-6  1.3006     6.0882E-6 
 31.497E+3 -11.47     -11.295E-6  1.3005     6.0869E-6 
 31.504E+3 -11.468    -11.294E-6  1.3005     6.0857E-6 
 31.512E+3 -11.466    -11.294E-6  1.3004     6.0845E-6 
 31.519E+3 -11.464    -11.293E-6  1.3003     6.0832E-6 
 31.526E+3 -11.462    -11.293E-6  1.3003     6.082E-6  
 31.533E+3 -11.46     -11.293E-6  1.3002     6.0807E-6 
 31.541E+3 -11.459    -11.292E-6  1.3002     6.0795E-6 
 31.548E+3 -11.457    -11.292E-6  1.3001     6.0782E-6 
 31.555E+3 -11.455    -11.292E-6  1.3        6.077E-6  
 31.562E+3 -11.453    -11.291E-6  1.3        6.0757E-6 
 31.57E+3  -11.451    -11.291E-6  1.2999     6.0745E-6 
 31.577E+3 -11.449    -11.29E-6   1.2999     6.0732E-6 
 31.584E+3 -11.447    -11.29E-6   1.2998     6.072E-6  
 31.591E+3 -11.446    -11.29E-6   1.2997     6.0708E-6 
 31.599E+3 -11.444    -11.289E-6  1.2997     6.0695E-6 
 31.606E+3 -11.442    -11.289E-6  1.2996     6.0683E-6 
 31.613E+3 -11.44     -11.289E-6  1.2996     6.067E-6  
 31.621E+3 -11.438    -11.288E-6  1.2995     6.0658E-6 
 31.628E+3 -11.436    -11.288E-6  1.2995     6.0645E-6 
 31.635E+3 -11.434    -11.287E-6  1.2994     6.0633E-6 
 31.642E+3 -11.433    -11.287E-6  1.2993     6.0621E-6 
 31.65E+3  -11.431    -11.287E-6  1.2993     6.0608E-6 
 31.657E+3 -11.429    -11.286E-6  1.2992     6.0596E-6 
 31.664E+3 -11.427    -11.286E-6  1.2992     6.0583E-6 
 31.672E+3 -11.425    -11.286E-6  1.2991     6.0571E-6 
 31.679E+3 -11.423    -11.285E-6  1.299      6.0559E-6 
 31.686E+3 -11.421    -11.285E-6  1.299      6.0546E-6 
 31.693E+3 -11.42     -11.284E-6  1.2989     6.0534E-6 
 31.701E+3 -11.418    -11.284E-6  1.2989     6.0521E-6 
 31.708E+3 -11.416    -11.284E-6  1.2988     6.0509E-6 
 31.715E+3 -11.414    -11.283E-6  1.2987     6.0497E-6 
 31.723E+3 -11.412    -11.283E-6  1.2987     6.0484E-6 
 31.73E+3  -11.41     -11.283E-6  1.2986     6.0472E-6 
 31.737E+3 -11.408    -11.282E-6  1.2986     6.0459E-6 
 31.745E+3 -11.407    -11.282E-6  1.2985     6.0447E-6 
 31.752E+3 -11.405    -11.281E-6  1.2984     6.0435E-6 
 31.759E+3 -11.403    -11.281E-6  1.2984     6.0422E-6 
 31.767E+3 -11.401    -11.281E-6  1.2983     6.041E-6  
 31.774E+3 -11.399    -11.28E-6   1.2983     6.0398E-6 
 31.781E+3 -11.397    -11.28E-6   1.2982     6.0385E-6 
 31.788E+3 -11.395    -11.28E-6   1.2981     6.0373E-6 
 31.796E+3 -11.394    -11.279E-6  1.2981     6.0361E-6 
 31.803E+3 -11.392    -11.279E-6  1.298      6.0348E-6 
 31.81E+3  -11.39     -11.278E-6  1.298      6.0336E-6 
 31.818E+3 -11.388    -11.278E-6  1.2979     6.0324E-6 
 31.825E+3 -11.386    -11.278E-6  1.2978     6.0311E-6 
 31.832E+3 -11.384    -11.277E-6  1.2978     6.0299E-6 
 31.84E+3  -11.382    -11.277E-6  1.2977     6.0287E-6 
 31.847E+3 -11.381    -11.277E-6  1.2977     6.0274E-6 
 31.854E+3 -11.379    -11.276E-6  1.2976     6.0262E-6 
 31.862E+3 -11.377    -11.276E-6  1.2975     6.025E-6  
 31.869E+3 -11.375    -11.275E-6  1.2975     6.0237E-6 
 31.876E+3 -11.373    -11.275E-6  1.2974     6.0225E-6 
 31.884E+3 -11.371    -11.275E-6  1.2974     6.0213E-6 
 31.891E+3 -11.369    -11.274E-6  1.2973     6.02E-6   
 31.898E+3 -11.368    -11.274E-6  1.2972     6.0188E-6 
 31.906E+3 -11.366    -11.274E-6  1.2972     6.0176E-6 
 31.913E+3 -11.364    -11.273E-6  1.2971     6.0163E-6 
 31.921E+3 -11.362    -11.273E-6  1.2971     6.0151E-6 
 31.928E+3 -11.36     -11.272E-6  1.297      6.0139E-6 
 31.935E+3 -11.358    -11.272E-6  1.2969     6.0127E-6 
 31.943E+3 -11.356    -11.272E-6  1.2969     6.0114E-6 
 31.95E+3  -11.355    -11.271E-6  1.2968     6.0102E-6 
 31.957E+3 -11.353    -11.271E-6  1.2968     6.009E-6  
 31.965E+3 -11.351    -11.27E-6   1.2967     6.0077E-6 
 31.972E+3 -11.349    -11.27E-6   1.2966     6.0065E-6 
 31.979E+3 -11.347    -11.27E-6   1.2966     6.0053E-6 
 31.987E+3 -11.345    -11.269E-6  1.2965     6.0041E-6 
 31.994E+3 -11.343    -11.269E-6  1.2965     6.0028E-6 
 32.001E+3 -11.342    -11.269E-6  1.2964     6.0016E-6 
 32.009E+3 -11.34     -11.268E-6  1.2963     6.0004E-6 
 32.016E+3 -11.338    -11.268E-6  1.2963     5.9992E-6 
 32.024E+3 -11.336    -11.267E-6  1.2962     5.9979E-6 
 32.031E+3 -11.334    -11.267E-6  1.2962     5.9967E-6 
 32.038E+3 -11.332    -11.267E-6  1.2961     5.9955E-6 
 32.046E+3 -11.331    -11.266E-6  1.296      5.9943E-6 
 32.053E+3 -11.329    -11.266E-6  1.296      5.993E-6  
 32.06E+3  -11.327    -11.266E-6  1.2959     5.9918E-6 
 32.068E+3 -11.325    -11.265E-6  1.2959     5.9906E-6 
 32.075E+3 -11.323    -11.265E-6  1.2958     5.9894E-6 
 32.083E+3 -11.321    -11.264E-6  1.2957     5.9881E-6 
 32.09E+3  -11.319    -11.264E-6  1.2957     5.9869E-6 
 32.097E+3 -11.318    -11.264E-6  1.2956     5.9857E-6 
 32.105E+3 -11.316    -11.263E-6  1.2956     5.9845E-6 
 32.112E+3 -11.314    -11.263E-6  1.2955     5.9832E-6 
 32.12E+3  -11.312    -11.262E-6  1.2954     5.982E-6  
 32.127E+3 -11.31     -11.262E-6  1.2954     5.9808E-6 
 32.134E+3 -11.308    -11.262E-6  1.2953     5.9796E-6 
 32.142E+3 -11.306    -11.261E-6  1.2953     5.9784E-6 
 32.149E+3 -11.305    -11.261E-6  1.2952     5.9771E-6 
 32.157E+3 -11.303    -11.261E-6  1.2951     5.9759E-6 
 32.164E+3 -11.301    -11.26E-6   1.2951     5.9747E-6 
 32.171E+3 -11.299    -11.26E-6   1.295      5.9735E-6 
 32.179E+3 -11.297    -11.259E-6  1.295      5.9723E-6 
 32.186E+3 -11.295    -11.259E-6  1.2949     5.9711E-6 
 32.194E+3 -11.293    -11.259E-6  1.2948     5.9698E-6 
 32.201E+3 -11.292    -11.258E-6  1.2948     5.9686E-6 
 32.208E+3 -11.29     -11.258E-6  1.2947     5.9674E-6 
 32.216E+3 -11.288    -11.257E-6  1.2947     5.9662E-6 
 32.223E+3 -11.286    -11.257E-6  1.2946     5.965E-6  
 32.231E+3 -11.284    -11.257E-6  1.2945     5.9637E-6 
 32.238E+3 -11.282    -11.256E-6  1.2945     5.9625E-6 
 32.246E+3 -11.281    -11.256E-6  1.2944     5.9613E-6 
 32.253E+3 -11.279    -11.256E-6  1.2944     5.9601E-6 
 32.26E+3  -11.277    -11.255E-6  1.2943     5.9589E-6 
 32.268E+3 -11.275    -11.255E-6  1.2942     5.9577E-6 
 32.275E+3 -11.273    -11.254E-6  1.2942     5.9565E-6 
 32.283E+3 -11.271    -11.254E-6  1.2941     5.9552E-6 
 32.29E+3  -11.269    -11.254E-6  1.2941     5.954E-6  
 32.298E+3 -11.268    -11.253E-6  1.294      5.9528E-6 
 32.305E+3 -11.266    -11.253E-6  1.2939     5.9516E-6 
 32.312E+3 -11.264    -11.252E-6  1.2939     5.9504E-6 
 32.32E+3  -11.262    -11.252E-6  1.2938     5.9492E-6 
 32.327E+3 -11.26     -11.252E-6  1.2937     5.948E-6  
 32.335E+3 -11.258    -11.251E-6  1.2937     5.9467E-6 
 32.342E+3 -11.256    -11.251E-6  1.2936     5.9455E-6 
 32.35E+3  -11.255    -11.251E-6  1.2936     5.9443E-6 
 32.357E+3 -11.253    -11.25E-6   1.2935     5.9431E-6 
 32.365E+3 -11.251    -11.25E-6   1.2934     5.9419E-6 
 32.372E+3 -11.249    -11.249E-6  1.2934     5.9407E-6 
 32.379E+3 -11.247    -11.249E-6  1.2933     5.9395E-6 
 32.387E+3 -11.245    -11.249E-6  1.2933     5.9383E-6 
 32.394E+3 -11.244    -11.248E-6  1.2932     5.9371E-6 
 32.402E+3 -11.242    -11.248E-6  1.2931     5.9358E-6 
 32.409E+3 -11.24     -11.247E-6  1.2931     5.9346E-6 
 32.417E+3 -11.238    -11.247E-6  1.293      5.9334E-6 
 32.424E+3 -11.236    -11.247E-6  1.293      5.9322E-6 
 32.432E+3 -11.234    -11.246E-6  1.2929     5.931E-6  
 32.439E+3 -11.232    -11.246E-6  1.2928     5.9298E-6 
 32.447E+3 -11.231    -11.245E-6  1.2928     5.9286E-6 
 32.454E+3 -11.229    -11.245E-6  1.2927     5.9274E-6 
 32.462E+3 -11.227    -11.245E-6  1.2927     5.9262E-6 
 32.469E+3 -11.225    -11.244E-6  1.2926     5.925E-6  
 32.477E+3 -11.223    -11.244E-6  1.2925     5.9238E-6 
 32.484E+3 -11.221    -11.244E-6  1.2925     5.9226E-6 
 32.492E+3 -11.219    -11.243E-6  1.2924     5.9214E-6 
 32.499E+3 -11.218    -11.243E-6  1.2924     5.9201E-6 
 32.506E+3 -11.216    -11.242E-6  1.2923     5.9189E-6 
 32.514E+3 -11.214    -11.242E-6  1.2922     5.9177E-6 
 32.521E+3 -11.212    -11.242E-6  1.2922     5.9165E-6 
 32.529E+3 -11.21     -11.241E-6  1.2921     5.9153E-6 
 32.536E+3 -11.208    -11.241E-6  1.292      5.9141E-6 
 32.544E+3 -11.207    -11.24E-6   1.292      5.9129E-6 
 32.551E+3 -11.205    -11.24E-6   1.2919     5.9117E-6 
 32.559E+3 -11.203    -11.24E-6   1.2919     5.9105E-6 
 32.566E+3 -11.201    -11.239E-6  1.2918     5.9093E-6 
 32.574E+3 -11.199    -11.239E-6  1.2917     5.9081E-6 
 32.581E+3 -11.197    -11.238E-6  1.2917     5.9069E-6 
 32.589E+3 -11.195    -11.238E-6  1.2916     5.9057E-6 
 32.596E+3 -11.194    -11.238E-6  1.2916     5.9045E-6 
